Site,Condition,Bird,UnitTemp,Date,Time,AntennaNum,Notes
1157Jenkins,BF,3B004C36C1,19.5,18/10/2024,11:21:00,1,
1157Jenkins,BF,3B004C36C1,28.7,30/09/2024,12:17:55,1,
1157Jenkins,BF,3B004C36C1,28.7,30/09/2024,12:17:55,1,
861Ogletree,BF,3B004CA40E,32.3,9/11/2023,17:58:49,1,
861Ogletree,BF,3B004CA40E,29.1,10/11/2023,14:46:37,1,
861Ogletree,BF,3B004CA40E,31.8,10/11/2023,16:38:03,1,
861Ogletree,BF,3B004CA40E,25.9,11/11/2023,13:01:12,1,
861Ogletree,BF,3B004CA40E,30.1,11/11/2023,16:25:06,1,
861Ogletree,BF,3B004CA40E,30.1,11/11/2023,16:25:20,1,
861Ogletree,BF,3B004CA40E,31.8,11/11/2023,17:44:45,1,
861Ogletree,BF,3B004CA40E,31.8,11/11/2023,17:45:21,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:18:42,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:19:58,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:20:57,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:21:05,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:21:13,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:21:23,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:22:39,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:22:47,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:24:58,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:25:49,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:26:43,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:28:08,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:28:22,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:28:30,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:28:42,1,
861Ogletree,BF,3B004CA40E,25.9,12/11/2023,11:28:50,1,
861Ogletree,BF,3B004CA40E,27.9,12/11/2023,13:01:24,1,
861Ogletree,BF,3B004CA40E,28,12/11/2023,13:06:22,1,
861Ogletree,BF,3B004CA40E,29.9,12/11/2023,14:59:02,1,
861Ogletree,BF,3B004CA40E,33.5,12/8/2024,15:54:48,1,
861Ogletree,BF,3B004CA40E,33.5,12/8/2024,15:55:14,1,
861Ogletree,BF,3B004CA40E,33.6,12/8/2024,16:00:06,1,
861Ogletree,BF,3B004CA40E,25.5,13/11/2023,10:26:19,1,
861Ogletree,BF,3B004CA40E,25.5,13/11/2023,10:26:29,1,
861Ogletree,BF,3B004CA40E,25.5,13/11/2023,10:26:37,1,
861Ogletree,BF,3B004CA40E,25.5,13/11/2023,10:26:43,1,
861Ogletree,BF,3B004CA40E,27.4,13/11/2023,12:42:10,1,
861Ogletree,BF,3B004CA40E,28.6,13/11/2023,13:25:57,1,
861Ogletree,BF,3B004CA40E,24.8,14/08/2024,7:47:17,1,
861Ogletree,BF,3B004CA40E,34.7,14/11/2023,16:37:47,1,
861Ogletree,BF,3B004CA40E,26,15/11/2023,11:41:34,1,
861Ogletree,BF,3B004CA40E,26,15/11/2023,11:42:02,1,
861Ogletree,BF,3B004CA40E,30.6,15/11/2023,13:44:32,1,
861Ogletree,BF,3B004CA40E,31.1,15/11/2023,13:58:03,1,
861Ogletree,BF,3B004CA40E,31.1,15/11/2023,13:58:31,1,
861Ogletree,BF,3B004CA40E,31.1,15/11/2023,13:58:59,1,
861Ogletree,BF,3B004CA40E,31.6,15/11/2023,14:10:48,1,
861Ogletree,BF,3B004CA40E,34.9,15/11/2023,16:46:51,1,
861Ogletree,BF,3B004CA40E,35,15/11/2023,16:50:24,1,
861Ogletree,BF,3B004CA40E,35,15/11/2023,16:50:42,1,
861Ogletree,BF,3B004CA40E,35.1,15/11/2023,16:55:22,1,
861Ogletree,BF,3B004CA40E,24.4,16/08/2024,7:30:41,1,
861Ogletree,BF,3B004CA40E,24.4,16/08/2024,7:31:09,1,
861Ogletree,BF,3B004CA40E,25.8,16/08/2024,8:12:05,1,
861Ogletree,BF,3B004CA40E,25.9,16/08/2024,8:12:44,1,
861Ogletree,BF,3B004CA40E,25.9,16/08/2024,8:13:32,1,
861Ogletree,BF,3B004CA40E,34.4,16/08/2024,14:55:51,1,
861Ogletree,BF,3B004CA40E,34.4,16/08/2024,14:57:08,1,
861Ogletree,BF,3B004CA40E,34.4,16/08/2024,14:57:14,1,
861Ogletree,BF,3B004CA40E,34.7,16/08/2024,15:45:06,1,
861Ogletree,BF,3B004CA40E,26.5,16/11/2023,11:22:47,1,
861Ogletree,BF,3B004CA40E,26.5,16/11/2023,11:22:59,1,
861Ogletree,BF,3B004CA40E,26.5,16/11/2023,11:23:31,1,
861Ogletree,BF,3B004CA40E,26.5,16/11/2023,11:23:44,1,
861Ogletree,BF,3B004CA40E,26.5,16/11/2023,11:24:40,1,
861Ogletree,BF,3B004CA40E,26.5,16/11/2023,11:24:48,1,
861Ogletree,BF,3B004CA40E,26.9,16/11/2023,11:43:21,1,
861Ogletree,BF,3B004CA40E,34.4,16/11/2023,16:46:12,1,
861Ogletree,BF,3B004CA40E,34.4,16/11/2023,16:46:56,1,
861Ogletree,BF,3B004CA40E,29.4,17/08/2024,18:11:44,1,
861Ogletree,BF,3B004CA40E,29.4,17/08/2024,18:12:00,1,
861Ogletree,BF,3B004CA40E,29.4,17/08/2024,18:12:06,1,
861Ogletree,BF,3B004CA40E,26.4,17/11/2023,11:34:56,1,
861Ogletree,BF,3B004CA40E,26.4,17/11/2023,11:35:10,1,
861Ogletree,BF,3B004CA40E,26.4,17/11/2023,11:36:43,1,
861Ogletree,BF,3B004CA40E,29.5,17/11/2023,13:43:58,1,
861Ogletree,BF,3B004CA40E,29.5,17/11/2023,13:44:08,1,
861Ogletree,BF,3B004CA40E,29.5,17/11/2023,13:44:20,1,
861Ogletree,BF,3B004CA40E,29.6,17/11/2023,13:44:38,1,
861Ogletree,BF,3B004CA40E,29.6,17/11/2023,13:45:01,1,
861Ogletree,BF,3B004CA40E,29.6,17/11/2023,13:45:35,1,
861Ogletree,BF,3B004CA40E,29.6,17/11/2023,13:45:45,1,
861Ogletree,BF,3B004CA40E,22.4,18/08/2024,17:55:34,1,
861Ogletree,BF,3B004CA40E,27.6,18/11/2023,12:33:59,1,
861Ogletree,BF,3B004CA40E,36.8,18/11/2023,14:24:20,1,
861Ogletree,BF,3B004CA40E,33.2,19/08/2024,14:15:58,1,
861Ogletree,BF,3B004CA40E,31.3,20/08/2024,12:47:06,1,
861Ogletree,BF,3B004CA40E,32.1,21/08/2024,13:06:57,1,
861Ogletree,BF,3B004CA40E,32.1,21/08/2024,13:07:19,1,
861Ogletree,BF,3B004CA40E,29.9,22/08/2024,18:03:04,1,
861Ogletree,BF,3B004CA40E,29.9,22/08/2024,18:03:20,1,
861Ogletree,BF,3B004CA40E,29.9,22/08/2024,18:03:34,1,
861Ogletree,BF,3B004CA40E,29.9,22/08/2024,18:03:40,1,
861Ogletree,BF,3B004CA40E,29.9,22/08/2024,18:04:18,1,
861Ogletree,BF,3B004CA40E,29.9,22/08/2024,18:04:30,1,
861Ogletree,BF,3B004CA40E,29.8,22/08/2024,18:11:07,1,
861Ogletree,BF,3B004CA40E,30,23/08/2024,13:09:08,1,
861Ogletree,BF,3B004CA40E,30.7,23/08/2024,14:42:47,1,
861Ogletree,BF,3B004CA40E,30.6,23/08/2024,16:27:24,1,
2015Felicity,BF,3B004CDC4A,28.1,3/9/2024,9:09:52,1,
2015Felicity,BF,3B004CDC4A,27.6,11/9/2024,14:03:06,1,
2015Felicity,BF,3B004CDC4A,27.9,11/9/2024,14:24:28,1,
2015Felicity,BF,3B004CDC4A,23.7,12/9/2024,13:40:51,1,
2015Felicity,BF,3B004CDC4A,23.7,12/9/2024,13:41:39,1,
2015Felicity,BF,3B004CDC4A,23.7,12/9/2024,13:41:47,1,
2015Felicity,BF,3B004CDC4A,25.9,12/9/2024,16:21:46,1,
2015Felicity,BF,3B004CDC4A,25.7,12/9/2024,16:42:04,1,
2015Felicity,BF,3B004CDC4A,30.8,13/09/2024,11:01:38,1,
2015Felicity,BF,3B004CDC4A,30.8,13/09/2024,11:02:01,1,
2015Felicity,BF,3B004CDC4A,30.6,13/09/2024,11:04:48,1,
2015Felicity,BF,3B004CDC4A,28.4,13/09/2024,11:52:12,1,
2015Felicity,BF,3B004CDC4A,31.4,13/09/2024,13:39:27,1,
2015Felicity,BF,3B004CDC4A,25.4,13/09/2024,15:56:33,1,
2015Felicity,BF,3B004CDC4A,28.9,13/10/2024,15:12:27,1,
2015Felicity,BF,3B004CDC4A,22.3,14/09/2024,10:55:25,1,
2015Felicity,BF,3B004CDC4A,21.6,14/10/2024,9:07:31,1,
2015Felicity,BF,3B004CDC4A,24.6,15/09/2024,11:14:37,1,
2015Felicity,BF,3B004CDC4A,24.5,15/09/2024,14:22:33,1,
2015Felicity,BF,3B004CDC4A,24.6,15/09/2024,14:24:02,1,
2015Felicity,BF,3B004CDC4A,23.4,15/09/2024,17:27:50,1,
2015Felicity,BF,3B004CDC4A,23.4,15/09/2024,17:28:14,1,
2015Felicity,BF,3B004CDC4A,38.2,29/08/2024,14:19:59,1,
861Ogletree,BF,3B004BFBD0,21.7,1/5/25,6:40:53,1,
861Ogletree,BF,3B0048C50C,22.6,1/5/25,7:47:07,1,
861Ogletree,BF,3B0048C50C,22.6,1/5/25,7:47:23,1,
861Ogletree,BF,3B0048C50C,22.6,1/5/25,7:47:39,1,
861Ogletree,BF,3B0048C50C,22.6,1/5/25,7:47:57,1,
861Ogletree,BF,3B004C21D9,29.9,1/5/25,12:35:03,1,
861Ogletree,BF,3B004C21D9,29.9,1/5/25,12:36:38,1,
861Ogletree,BF,3B004C21D9,21.3,2/5/25,7:44:59,1,
861Ogletree,BF,3B0048C50C,25.4,2/5/25,9:38:53,1,
861Ogletree,BF,3B004C21D9,26.9,2/5/25,10:15:06,1,
861Ogletree,BF,3B0048C50C,30.8,2/5/25,16:26:47,1,
861Ogletree,BF,3B0048C50C,30.8,2/5/25,17:05:16,1,
861Ogletree,BF,3B0048C50C,30.8,2/5/25,17:06:58,1,
861Ogletree,BF,3B004BFBD0,18.6,3/5/25,9:16:48,1,
861Ogletree,BF,3B004BFBD0,18.6,3/5/25,9:17:04,1,
861Ogletree,BF,3B004BFBD0,18.6,3/5/25,9:17:20,1,
861Ogletree,BF,3B004914DE,18.9,3/5/25,9:38:57,1,
861Ogletree,BF,3B004BFBD0,19.6,3/5/25,10:49:16,1,
861Ogletree,BF,3B004914DE,19.8,3/5/25,11:11:29,1,
861Ogletree,BF,3B0048C50C,19.8,3/5/25,11:12:50,1,
861Ogletree,BF,3B0048C50C,19.8,3/5/25,11:13:26,1,
861Ogletree,BF,3B0048C50C,19.8,3/5/25,11:13:44,1,
861Ogletree,BF,3B0048C50C,19.8,3/5/25,11:15:29,1,
861Ogletree,BF,3B0048C50C,19.8,3/5/25,11:15:45,1,
861Ogletree,BF,3B0048C50C,19.8,3/5/25,11:16:01,1,
861Ogletree,BF,3B0048C50C,19.8,3/5/25,11:16:17,1,
861Ogletree,BF,3B004BFBD0,20.3,3/5/25,11:56:23,1,
861Ogletree,BF,3B0048C50C,22.3,3/5/25,14:03:42,1,
861Ogletree,BF,3B004914DE,24.8,3/5/25,16:52:22,1,
861Ogletree,BF,3B0048C50C,24.3,3/5/25,17:35:07,1,
861Ogletree,BF,3B0048C50C,11,5/5/25,6:23:28,1,
861Ogletree,BF,3B0048C50C,12.2,5/5/25,7:14:19,1,
861Ogletree,BF,3B004914DE,20.5,5/5/25,10:20:18,1,
861Ogletree,BF,3B004914DE,23.9,5/5/25,12:50:09,1,
861Ogletree,BF,3B004914DE,24.1,5/5/25,13:34:06,1,
861Ogletree,BF,3B004C21D9,15.6,6/5/25,6:57:28,1,
861Ogletree,BF,3B004BFBD0,26.4,7/5/25,13:08:43,1,
861Ogletree,BF,3B0048C50C,28.3,7/5/25,15:55:41,1,
861Ogletree,BF,3B0048C50C,28.3,7/5/25,15:57:25,1,
861Ogletree,BF,3B004BFBD0,28.1,7/5/25,16:49:22,1,
861Ogletree,BF,3B0048C50C,27.4,7/5/25,17:13:59,1,
861Ogletree,BF,3B0048C50C,19.9,8/5/25,7:23:04,1,
861Ogletree,BF,3B0048C50C,20.1,8/5/25,7:27:15,1,
861Ogletree,BF,3B0048C50C,20.1,8/5/25,7:27:56,1,
861Ogletree,BF,3B0048C50C,20.1,8/5/25,7:28:12,1,
861Ogletree,BF,3B0048C50C,20.3,8/5/25,7:29:12,1,
861Ogletree,BF,3B0048C50C,22.6,8/5/25,8:22:39,1,
861Ogletree,BF,3B0048C50C,29.1,8/5/25,11:35:46,1,
861Ogletree,BF,3B0048C50C,30.4,8/5/25,12:39:50,1,
861Ogletree,BF,3B0048C50C,30.6,8/5/25,12:40:46,1,
861Ogletree,BF,3B004914DE,27.6,9/5/25,16:13:51,1,
861Ogletree,BF,3B004BFBD0,26.4,9/5/25,17:03:44,1,
861Ogletree,BF,3B004CD4A7,26.7,9/5/25,17:18:42,1,
861Ogletree,BF,3B004914DE,22.7,10/5/25,12:36:47,1,
861Ogletree,BF,3B004914DE,22.7,10/5/25,12:49:32,1,
861Ogletree,BF,3B004914DE,22.7,10/5/25,12:51:00,1,
861Ogletree,BF,3B004914DE,18.6,10/5/25,16:05:58,1,
861Ogletree,BF,3B0048C50C,17.9,10/5/25,17:09:01,1,
861Ogletree,BF,3B0048C50C,19.2,11/5/25,8:19:06,1,
861Ogletree,BF,3B0048C50C,19.2,11/5/25,8:21:11,1,
861Ogletree,BF,3B0048C50C,19.2,11/5/25,8:23:08,1,
861Ogletree,BF,3B0048C50C,19.2,11/5/25,8:25:02,1,
861Ogletree,BF,3B004914DE,21.6,12/5/25,7:20:29,1,
861Ogletree,BF,3B004C21D9,22.1,12/5/25,8:02:49,1,
861Ogletree,BF,3B004CD4A7,25.4,12/5/25,10:54:26,1,
861Ogletree,BF,3B004BFBD0,27.4,13/05/2025,16:17:32,1,
861Ogletree,BF,3B004CD4A7,27.8,13/05/2025,16:38:59,1,
861Ogletree,BF,3B0049F2B4,30.9,14/05/2025,15:37:36,1,
861Ogletree,BF,3B004CD4A7,25.6,15/05/2025,9:05:25,1,
861Ogletree,BF,3B004CD4A7,26.9,15/05/2025,9:58:20,1,
861Ogletree,BF,3B0049F2B4,31.4,15/05/2025,13:21:27,1,
861Ogletree,BF,3B0049F2B4,32.4,15/05/2025,14:47:43,1,
861Ogletree,BF,3B0048C50C,31,16/05/2025,11:28:55,1,
861Ogletree,BF,3B0049F2B4,33.4,16/05/2025,13:50:08,1,
861Ogletree,BF,3B0048C50C,33.2,16/05/2025,14:17:47,1,
861Ogletree,BF,3B0048C50C,33.2,16/05/2025,14:18:03,1,
861Ogletree,BF,3B004BFBD0,33.2,16/05/2025,16:47:21,1,
861Ogletree,BF,3B0048C50C,33.2,16/05/2025,16:50:20,1,
861Ogletree,BF,3B0048C50C,25.9,17/05/2025,14:24:13,1,
861Ogletree,BF,3B004CD4A7,26.9,17/05/2025,16:47:15,1,
861Ogletree,BF,3B0048C50C,21.6,18/05/2025,6:07:53,1,
861Ogletree,BF,3B0048C50C,22.1,18/05/2025,6:15:14,1,
861Ogletree,BF,3B0048C50C,23.7,18/05/2025,8:11:57,1,
861Ogletree,BF,3B0048C50C,23.7,18/05/2025,8:12:17,1,
861Ogletree,BF,3B0048C50C,23.7,18/05/2025,8:12:37,1,
861Ogletree,BF,3B0048C50C,23.7,18/05/2025,8:13:28,1,
861Ogletree,BF,3B0048C50C,23.7,18/05/2025,8:13:46,1,
861Ogletree,BF,3B0048C50C,23.7,18/05/2025,8:14:56,1,
861Ogletree,BF,3B004CD4A7,21.4,18/05/2025,9:50:07,1,
861Ogletree,BF,3B004CD4A7,22.4,18/05/2025,10:25:23,1,
861Ogletree,BF,3B004CD4A7,22.3,18/05/2025,10:29:19,1,
861Ogletree,BF,3B0048C50C,25.5,18/05/2025,14:17:02,1,
861Ogletree,BF,3B004CD4A7,27.9,18/05/2025,14:57:27,1,
861Ogletree,BF,3B0048C50C,21.9,19/05/2025,6:31:38,1,
861Ogletree,BF,3B0048C50C,25,19/05/2025,8:32:47,1,
861Ogletree,BF,3B0048C50C,32.1,19/05/2025,12:46:54,1,
861Ogletree,BF,3B0048C50C,32.6,19/05/2025,15:14:05,1,
861Ogletree,BF,3B0048C50C,32.6,19/05/2025,15:16:51,1,
861Ogletree,BF,3B0049C4E5,24.6,3/5/25,16:33:15,1,
861Ogletree,BF,3B004BE3F9,15.7,4/5/25,8:28:20,1,
861Ogletree,BF,3B004C7B86,20.9,4/5/25,11:38:36,1,
861Ogletree,BF,3B004C7B86,20.9,4/5/25,11:38:57,1,
861Ogletree,BF,3B004C7B86,21.2,4/5/25,11:48:06,1,
861Ogletree,BF,3B004C7B86,21.2,4/5/25,11:48:22,1,
861Ogletree,BF,3B004C7B86,21.9,4/5/25,12:36:35,1,
861Ogletree,BF,3B0049C4E5,22.6,4/5/25,13:16:02,1,
861Ogletree,BF,3B004BE3F9,24,4/5/25,15:52:35,1,
861Ogletree,BF,3B0019B5C4,23.4,4/5/25,16:31:58,1,
861Ogletree,BF,3B004C7B86,23.8,4/5/25,17:24:02,1,
861Ogletree,BF,3B004C7B86,23.1,4/5/25,17:31:19,1,
861Ogletree,BF,3B004C7B86,22.4,4/5/25,17:59:12,1,
861Ogletree,BF,3B004C7B86,10.7,5/5/25,6:09:44,1,
861Ogletree,BF,3B004C7B86,11.1,5/5/25,6:14:42,1,
861Ogletree,BF,3B004C7B86,11.1,5/5/25,6:15:10,1,
861Ogletree,BF,3B004C7B86,11.2,5/5/25,6:16:51,1,
861Ogletree,BF,3B004C7B86,11.2,5/5/25,6:17:07,1,
861Ogletree,BF,3B0049C4E5,11.4,5/5/25,6:26:02,1,
861Ogletree,BF,3B004C7B86,11.6,5/5/25,6:41:00,1,
861Ogletree,BF,3B004C7B86,11.6,5/5/25,6:41:16,1,
861Ogletree,BF,3B004C7B86,11.6,5/5/25,6:41:40,1,
861Ogletree,BF,3B004C7B86,11.6,5/5/25,6:41:56,1,
861Ogletree,BF,3B004C7B86,11.6,5/5/25,6:42:17,1,
861Ogletree,BF,3B004C7B86,11.6,5/5/25,6:42:33,1,
861Ogletree,BF,3B004BE3F9,12.4,5/5/25,7:13:19,1,
861Ogletree,BF,3B004BE3F9,12.4,5/5/25,7:13:35,1,
861Ogletree,BF,3B004C7B86,14.3,5/5/25,7:46:05,1,
861Ogletree,BF,3B004C7B86,14.3,5/5/25,7:46:30,1,
861Ogletree,BF,3B004C7B86,14.3,5/5/25,7:46:58,1,
861Ogletree,BF,3B0049C4E5,16.1,5/5/25,8:13:28,1,
861Ogletree,BF,3B004C7B86,16.6,5/5/25,8:25:01,1,
861Ogletree,BF,3B004C7B86,16.7,5/5/25,8:27:38,1,
861Ogletree,BF,3B004C7B86,16.8,5/5/25,8:29:16,1,
861Ogletree,BF,3B004C7B86,16.8,5/5/25,8:29:36,1,
861Ogletree,BF,3B0049C4E5,17,5/5/25,8:32:37,1,
861Ogletree,BF,3B004BE3F9,17.4,5/5/25,8:37:52,1,
861Ogletree,BF,3B004BE3F9,17.4,5/5/25,8:38:40,1,
861Ogletree,BF,3B004BE3F9,17.4,5/5/25,8:39:04,1,
861Ogletree,BF,3B004BE3F9,17.6,5/5/25,8:39:22,1,
861Ogletree,BF,3B004C7B86,17.8,5/5/25,8:49:50,1,
861Ogletree,BF,3B004C7B86,17.9,5/5/25,8:54:00,1,
861Ogletree,BF,3B004BE3F9,18.3,5/5/25,9:12:57,1,
861Ogletree,BF,3B004BE3F9,18.4,5/5/25,9:14:38,1,
861Ogletree,BF,3B004C7B86,21.8,5/5/25,11:16:51,1,
861Ogletree,BF,3B004C7B86,21.8,5/5/25,11:17:15,1,
861Ogletree,BF,3B004C7B86,21.9,5/5/25,11:20:33,1,
861Ogletree,BF,3B004BE3F9,22.1,5/5/25,11:22:15,1,
861Ogletree,BF,3B004BE3F9,22.1,5/5/25,11:22:31,1,
861Ogletree,BF,3B004BE3F9,23.1,5/5/25,12:40:28,1,
861Ogletree,BF,3B004C7B86,23.4,5/5/25,12:46:34,1,
861Ogletree,BF,3B004C7B86,23.4,5/5/25,12:46:52,1,
861Ogletree,BF,3B004C7B86,23.3,5/5/25,13:16:39,1,
861Ogletree,BF,3B004C7B86,23.3,5/5/25,13:18:02,1,
861Ogletree,BF,3B004C7B86,23.3,5/5/25,13:18:54,1,
861Ogletree,BF,3B0019B5C4,23,5/5/25,13:27:34,1,
861Ogletree,BF,3B004BE3F9,23.7,5/5/25,13:36:49,1,
861Ogletree,BF,3B004C7B86,23.6,5/5/25,13:41:33,1,
861Ogletree,BF,3B004C7B86,23.6,5/5/25,13:42:17,1,
861Ogletree,BF,3B004C7B86,23.6,5/5/25,13:42:34,1,
861Ogletree,BF,3B004C7B86,23.6,5/5/25,13:42:58,1,
861Ogletree,BF,3B004C7B86,24.7,5/5/25,14:34:29,1,
861Ogletree,BF,3B004C7B86,24.6,5/5/25,14:48:53,1,
861Ogletree,BF,3B004C7B86,24.6,5/5/25,14:49:09,1,
861Ogletree,BF,3B004C7B86,24.6,5/5/25,14:49:43,1,
861Ogletree,BF,3B004C7B86,23.8,5/5/25,15:23:54,1,
861Ogletree,BF,3B004BE3F9,23.8,5/5/25,15:45:57,1,
861Ogletree,BF,3B004C7B86,23.9,5/5/25,16:04:04,1,
861Ogletree,BF,3B004C7B86,23.9,5/5/25,16:05:08,1,
861Ogletree,BF,3B004C7B86,23.9,5/5/25,16:05:24,1,
861Ogletree,BF,3B004BE3F9,23.8,5/5/25,17:52:26,1,
861Ogletree,BF,3B0049C4E5,15.8,6/5/25,7:02:31,1,
861Ogletree,BF,3B004C7B86,18.8,6/5/25,8:18:40,1,
861Ogletree,BF,3B004C7B86,20.4,6/5/25,9:05:47,1,
861Ogletree,BF,3B004C7B86,20.6,6/5/25,9:12:13,1,
861Ogletree,BF,3B004C7B86,20.6,6/5/25,9:13:42,1,
861Ogletree,BF,3B0019B5C4,21.8,6/5/25,9:47:31,1,
861Ogletree,BF,3B0049C4E5,22.1,6/5/25,10:02:35,1,
861Ogletree,BF,3B004C7B86,23.1,6/5/25,10:36:02,1,
861Ogletree,BF,3B0019B5C4,24.6,6/5/25,11:05:57,1,
861Ogletree,BF,3B004C7B86,24.7,6/5/25,11:11:49,1,
861Ogletree,BF,3B004C7B86,24.7,6/5/25,11:12:05,1,
861Ogletree,BF,3B004C7B86,24.7,6/5/25,11:12:21,1,
861Ogletree,BF,3B004C7B86,25,6/5/25,11:31:31,1,
861Ogletree,BF,3B004C7B86,25.5,6/5/25,12:56:03,1,
861Ogletree,BF,3B004C7B86,26.3,6/5/25,13:37:25,1,
861Ogletree,BF,3B004BE3F9,26.1,6/5/25,14:13:53,1,
861Ogletree,BF,3B004BE3F9,24.5,6/5/25,14:54:55,1,
861Ogletree,BF,3B004C7B86,24.8,6/5/25,15:01:12,1,
861Ogletree,BF,3B004C7B86,24.8,6/5/25,15:01:32,1,
861Ogletree,BF,3B004C3702,25.3,6/5/25,15:12:32,1,
861Ogletree,BF,3B004C3702,25.3,6/5/25,15:12:52,1,
861Ogletree,BF,3B004C3702,25.4,6/5/25,15:17:34,1,
861Ogletree,BF,3B004C3702,25.4,6/5/25,15:18:06,1,
861Ogletree,BF,3B0049C4E5,25.4,6/5/25,15:35:20,1,
861Ogletree,BF,3B0049C4E5,25.4,6/5/25,16:09:12,1,
861Ogletree,BF,3B0049C4E5,25.4,6/5/25,16:10:00,1,
861Ogletree,BF,3B004C7B86,25.5,6/5/25,16:15:04,1,
861Ogletree,BF,3B004C7B86,25.5,6/5/25,16:16:14,1,
861Ogletree,BF,3B004C7B86,25.5,6/5/25,16:18:41,1,
861Ogletree,BF,3B004C7B86,25.5,6/5/25,16:20:24,1,
861Ogletree,BF,3B004C7B86,25.5,6/5/25,16:20:42,1,
861Ogletree,BF,3B004C7B86,25.5,6/5/25,16:21:49,1,
861Ogletree,BF,3B004C7B86,25.5,6/5/25,16:22:23,1,
861Ogletree,BF,3B004BE3F9,25.1,6/5/25,16:34:23,1,
861Ogletree,BF,3B0049C4E5,24.6,6/5/25,16:59:05,1,
861Ogletree,BF,3B004C3702,24.8,6/5/25,17:06:54,1,
861Ogletree,BF,3B004C3702,24.8,6/5/25,17:07:36,1,
861Ogletree,BF,3B004C3702,24.8,6/5/25,17:08:24,1,
861Ogletree,BF,3B004C7B86,24.8,6/5/25,17:11:18,1,
861Ogletree,BF,3B0019B5C4,24.5,6/5/25,17:39:58,1,
861Ogletree,BF,3B0019B5C4,24.5,6/5/25,17:40:14,1,
861Ogletree,BF,3B004BE3F9,24.1,6/5/25,17:57:59,1,
861Ogletree,BF,3B004BE3F9,16.5,7/5/25,6:05:07,1,
861Ogletree,BF,3B0019B5C4,16.9,7/5/25,6:09:47,1,
861Ogletree,BF,3B0019B5C4,17.1,7/5/25,6:10:05,1,
861Ogletree,BF,3B0019B5C4,17.1,7/5/25,6:10:21,1,
861Ogletree,BF,3B0019B5C4,17.1,7/5/25,6:10:45,1,
861Ogletree,BF,3B0019B5C4,17.2,7/5/25,6:13:36,1,
861Ogletree,BF,3B0049C4E5,17.6,7/5/25,6:24:35,1,
861Ogletree,BF,3B004C7B86,17.6,7/5/25,6:59:26,1,
861Ogletree,BF,3B004C7B86,17.6,7/5/25,7:00:26,1,
861Ogletree,BF,3B004C7B86,17.6,7/5/25,7:00:42,1,
861Ogletree,BF,3B004C7B86,17.6,7/5/25,7:01:10,1,
861Ogletree,BF,3B004C7B86,17.6,7/5/25,7:01:27,1,
861Ogletree,BF,3B004BE3F9,17.6,7/5/25,7:07:21,1,
861Ogletree,BF,3B004C7B86,17.8,7/5/25,7:30:00,1,
861Ogletree,BF,3B004C7B86,17.8,7/5/25,7:30:52,1,
861Ogletree,BF,3B004C7B86,17.8,7/5/25,7:36:56,1,
861Ogletree,BF,3B004C7B86,17.9,7/5/25,7:50:36,1,
861Ogletree,BF,3B004C7B86,17.9,7/5/25,7:50:52,1,
861Ogletree,BF,3B004C7B86,18,7/5/25,7:52:18,1,
861Ogletree,BF,3B0049C4E5,18.1,7/5/25,7:56:06,1,
861Ogletree,BF,3B0019B5C4,18.2,7/5/25,8:39:06,1,
861Ogletree,BF,3B004C7B86,18.4,7/5/25,8:47:23,1,
861Ogletree,BF,3B004C3702,18.5,7/5/25,8:54:50,1,
861Ogletree,BF,3B004C3702,18.5,7/5/25,8:55:08,1,
861Ogletree,BF,3B004C3702,18.8,7/5/25,9:05:30,1,
861Ogletree,BF,3B004C3702,18.8,7/5/25,9:05:46,1,
861Ogletree,BF,3B004C7B86,19,7/5/25,9:15:10,1,
861Ogletree,BF,3B004C7B86,19.1,7/5/25,9:18:39,1,
861Ogletree,BF,3B0049C4E5,19.1,7/5/25,9:21:26,1,
861Ogletree,BF,3B0019B5C4,19.8,7/5/25,9:42:10,1,
861Ogletree,BF,3B004C3702,20.4,7/5/25,9:56:04,1,
861Ogletree,BF,3B004C3702,20.4,7/5/25,9:56:26,1,
861Ogletree,BF,3B004C7B86,20.6,7/5/25,10:06:44,1,
861Ogletree,BF,3B004C7B86,20.6,7/5/25,10:07:02,1,
861Ogletree,BF,3B004C7B86,20.6,7/5/25,10:09:07,1,
861Ogletree,BF,3B004C3702,20.8,7/5/25,10:23:58,1,
861Ogletree,BF,3B004C3702,20.8,7/5/25,10:24:22,1,
861Ogletree,BF,3B004C3702,21,7/5/25,10:32:03,1,
